IncidentNum,IncidentName,Date,Time,Status,Incident Type,Start,Cause,IC,IC Org,State Unit,County,Ownership,Nearest Town,Size,Containment,Est Contain Date,Line Est,CTD,Control Date,Control Time,Inj this Period,Inj to Date,Fatalities,Evacs,Human Threat,#Res Threatened,#Res Damaged,#Res Destroyed,#Comm Threatened,#Comm Damaged,#Comm Destroyed,#OB/Other Threatened,#OB/Other Damaged,#OB/Other Destroyed,12hr Mvmt/Sprd,24hr Mvmt/Sprd,48hr Mvmt/Sprd,72hr Mvmt/Sprd,12hr Values at Risk,24hr Values at Risk,48hr Values at Risk,72hr Values at Risk,Rsrcs Threatened,12hr Crit Rsrc Needs,24hr Crit Rsrc Needs,48hr Crit Rsrc Needs,72hr Crit Rsrc Needs,Crit Rsrc 1,Crit Rsrc 2,Crit Rsrc 3,Rsrc Bene/Obj (Rx),Problems & Concerns,Peak Gusts,Max Temp,Wind Direction,Min Rel Humidity,Fuels,Fire Behavior,Events,Forecast Wind Speed,Forecast Temp,Forecast Wind Direction,Forecast Rel Humidity,Est Control Date,Proj Final Size,Est Final Cost,Planned Actions,Growth Potential,Terrain Difficulty,Management Outlook,Demob Date,Remarks,Cooperators,crw1-sr,crw1-st,crw2-sr,crw2-st,hel1-sr,hel2-sr,hel3-sr,engs-sr,engs-st,dozr-sr,dozr-st,wtdr-sr,ovhd-sr,camp crews,total pers,othr,Prepared By,Approved By,Sent To,Sent By,Send Date,Send Time,AG,APHIS,BIA,BLM,BOR,C&L,CDF,DC,DDQ,DOC,DOD,FWS,IA,INTL,LGR,NPS,OES,PRI,ST,USFS,WXW,CNTY,OTHR,DHS
NV-CCD-3934,Andrew,8/25/2004,1800,Initial,Wildland Fire,08/25/2004 1240,Under Investigation,Marty Sheurman,2,NV-CCD,Washoe,,"10 miles south of Reno, Nv","2,600ACRES",10Percent,8/28/04,5Miles,,,,0,0,0,TRUE,TRUE,350,8,4,,,,200,,4, Spread projected to spread north and east.,,,,"Major powerlines, residential areas, water system, wildlife habitat.","Major powerlines, residential areas, water system, wildlife habitat.","Major powerlines, residential areas, water system, wildlife habitat.","Major powerlines, residential areas, water system, wildlife habitat."," Residential sub-divisions, commercial area, Virginia City Highlands, aesthetics and community quality of life.",,,,,Type I and Type II Hand Crews,Engines of any type,, n/a,"Extreme fire behavior due to high winds, steep and inaccessable terrain, fire is working its way to the Virginia Highlands area.  Highway 395 and State Route 341 closures and high media presence.",30 mph,82,west,27," 2 Timber (grass and understory) Pinion and Juniper, Sage, Timber",Erratic and extreme fire behavior.  Red Flag warning for high gusty winds and low relative humidities.,"Highway 395 between Reno and Carson City, State Route 341, Andrew Lane and  Toll Roads were all closed.  Highway 395 has re-opened; however,  State Route 341 remains closed except to local residents.  Mandatory evacuations are in progress on East Laramie Drive, Andrew Lane, Rhodes Road, Paddlewheel Lane and side streets, Pinion Lane, Neilson, Scorpion Springs, and streets around Kivett Lane and Springs Road off of Toll Road.",10,78-83,north,23-26,,,,"Protect life and property, build dozer lines.",High,Extreme,Unlikely.  Limited resources at this time.,, Poor communications and steep terrain.   ," Reno Fire, Sparks Fire, Storey County Fire,, Carson City Fire, East Fork Fire District, So. Lake Tahoe Fire, No. Lake Tahoe Fire, Washoe County Sheriff, Carson City Sheriff, Storey County Sheriff, Department of Agricultural, Sierra Pacific Power Company, Red Cross, Nevada Department of Transportation, Nevada Highway Patrol, Central Lyon County Fire, Private Contractors, California Office of Emergency Services",6,0,5,0,3,2,1,57,0,6,0,7,41,2,555,0,Ronna Hubbard,Marty Sheurman,WGBCC,Marilyn Wanamaker,8/25/04,2030,,,44,74,,,,,,,,,,,,,1,6,127,140,,,163,
NV-CCD-3934,Andrew,8/25/2004,2000,Initial,Wildland Fire,08/25/2004 1240,Human,Scott Johnson,3,NV-CCD,Washoe,,"10 miles south of Reno, NV","2,600ACRES",10Percent,8/28/04,5Miles,,,,0,0,0,TRUE,TRUE,350,8,4,10,,,200,,4, Potential spread north and east.,,,,"Residential areas, major powerlines, municipal water system, T & E species, wildlife habitat.","Residential areas, major powerlines, municipal water system, T & E species, wildlife habitat.","Residential areas, major powerlines, municipal water system, T & E species, wildlife habitat.",," Numerous residences, commercial buildings, important viewshed and watershed.",,,,,Type 1 and Type 2 hand crews,"Type 3, 4, 5, or 6 engines",, ,"Fire is in and adjacent to residential subdivisions.  Extreme fire behavior, high winds, light flashy fuels, steep terrain, difficult access.  Highway 395 and State Route 341 closed for period due to fire.  Significant media presence.",30 mph,82,W,27," 2 Timber (grass and understory) Grass, brush, pinyon, juniper, Jeffrey pine.",Erratic extreme fire behavior.  Red flag warning in effect for high winds and low relative humidities.,"Highway 395 between Reno and Carson City, State Route 341, ANdrew Lane, and Toll Roads were all closed.  Highway 395 has reopened.  State Route 341 remains closed except to local residents.  Mandatory evacuations are in progress.",10,78-83,N,23-26,,,,"Continue structure protection.  Continue direct attack with hand crews, engines, and dozers.",High,High,,, ," Reno Fire, Sparks Fire, Storey County Fire,, Carson City Fire, East Fork Fire District, So. Lake Tahoe Fire, No. Lake Tahoe Fire, Washoe County Sheriff, Carson City Sheriff, Storey County Sheriff, Department of Agricultural, Sierra Pacific Power Company, Red Cross, Nevada Department of Transportation, Nevada Highway Patrol, Central Lyon County Fire, Private Contractors, California Office of Emergency Services",6,0,5,0,3,2,1,57,0,6,0,7,41,2,555,0,Tim Roide,Scott Johnson,SFIDC,Tim Roide,8/25/04,2230,,,44,74,,,,,,,,,,,,,1,6,127,140,,,163,
NV-CCD-3934,Andrew,8/26/2004,1900,Update,Wildland Fire,08/25/2004 1240,Human,Tooter Burdick,1,NV-CCD,Washoe,,"10 miles south of Reno, NV","2,692ACRES",85Percent,8/28/04,,"$750,000 ",,,0,0,0,FALSE,FALSE,,,6,,,7,,,22, slight to none,,,,"Andrews LaneToll road",,,, ,,,,,,,, ,Fire adjacent to residential subdivisions.  ,5-6 mph,70,w/swq,33," 5 Brush (2 Feet) Grass, brush, pinyon, juniper, Jeffrey pine.",Continued smouldering in interior islands,"Using a combination of direct attack with dozers and direct attack with hand crews, over 85% of the fire was contained",10-Aug,88,w/sw,30,,3000,,"Continue with cold trailing and mop up of the line and rehab.Priority mopup around structures will continue",Low,Medium,very likely,, Excellent progress made in all division. Martins Type 1 Incident Management Team did take control of the Incident at 1800 hrs on the 26th of August.," Reno Fire, Sparks Fire, Storey County Fire,, Carson City Fire, East Fork Fire District, So. Lake Tahoe Fire, No. Lake Tahoe Fire, Washoe County Sheriff, Carson City Sheriff, Storey County Sheriff, Department of Agricultural, Sierra Pacific Power Company, Red Cross, Nevada Department of Transportation, Nevada Highway Patrol, Central Lyon County Fire, Private Contractors, California Office of Emergency Services",6,0,5,0,3,2,1,57,0,6,0,7,41,2,555,0,Mark Pierce,Tooter Burdick,,,,,,,44,74,,,,,,,,,,,,,1,6,127,140,,,163,
NV-CCD-3934,Andrew,8/27/2004,1830,Update,Wildland Fire,08/25/2004 1240,Human,Kim Martin,1,NV-CCD,Washoe,,"10 miles south of Reno, NV","2,744ACRES",100Percent,8/27/04,,"$1,400,000 ",,,0,0,0,FALSE,FALSE,,,6,,,7,,,22, none,,,,,,,, ,,,,,,,, , ,5-6 mph,84,sw,20," 5 Brush (2 Feet) Grass, brush, pinyon, juniper, Jeffrey pine.",Isolated smokes well interior,,10-Aug,88,sw,20,,2744,,Continue with mop-up around structures and interior smokes,Low,Medium,very likely,, Demob of resources started at 0700 today. The fire will be turned over to the local unit at 0600 hrs on the 29th of August.," Reno Fire, Sparks Fire, Storey County Fire,, Carson City Fire, East Fork Fire District, So. Lake Tahoe Fire, No. Lake Tahoe Fire, Washoe County Sheriff, Carson City Sheriff, Storey County Sheriff, Department of Agricultural, Sierra Pacific Power Company, Red Cross, Nevada Department of Transportation, Nevada Highway Patrol, Central Lyon County Fire, Private Contractors, California Office of Emergency Services",6,0,2,0,0,2,1,7,3,4,0,2,52,2,312,0,Mark Pierce,Kim Martin,,,,,,,37,29,,,,,,,,,,,,2,1,75,44,124,,,,
NV-CCD-3934,Andrew,8/28/2004,1830,Update,Wildland Fire,08/25/2004 1240,Human,Kim Martin,1,NV-CCD,Washoe,,"10 miles south of Reno, NV","2,744ACRES",100Percent,8/27/04,,"$1,450,000 ",,,0,0,0,FALSE,FALSE,,,6,,,7,,,22, none,,,,,,,, ,,,,,,,, , ,3-5 mph,80,w/sw,25," 5 Brush (2 Feet) Grass, brush, pinyon, juniper, Jeffrey pine.",,,10-Aug,90,w/sw,30,,2744,,Monitor with Engines,Low,Medium,very likely,, ," Reno Fire, Sparks Fire, Storey County Fire,, Carson City Fire, East Fork Fire District, So. Lake Tahoe Fire, No. Lake Tahoe Fire, Washoe County Sheriff, Carson City Sheriff, Storey County Sheriff, Department of Agricultural, Sierra Pacific Power Company, Red Cross, Nevada Department of Transportation, Nevada Highway Patrol, Central Lyon County Fire, Private Contractors, California Office of Emergency Services",1,0,0,0,0,0,0,2,0,0,0,1,70,2,117,0,Mark Pierce,Kim Martin,,,,,,,20,22,,,,,,,,,,,1,2,,3,6,63,,,,
NV-CCD-3934,Andrew,8/29/2004,1800,Update,Wildland Fire,08/25/2004 1240,Human,Keith Hackbar,3,NV-CCD,Washoe,,"10 miles south of Reno, NV","2,744ACRES",100Percent,8/27/04,,"$1,460,000 ",,,0,0,0,FALSE,FALSE,,,6,,,7,,,22, N/A,,,,N/A,N/A,N/A,N/A, N/A,,,,,N/A,,, N/A,  N/A,4-8 mph,81-91,UPSLOPE,17-22," 5 Brush (2 Feet) Grass, brush, pinyon, juniper, Jeffrey pine.",Dust devils confused with smoke which indicates erratic winds.,N/A,8-Apr,83-93,UPSLOPE,16-21,08/30/2004 1800,2744,"$1,480,000 ","Monitor, mopup significant smokes, patrol neighborhoods",Low,Medium,Containment targets have been met.,," The fire transitioned from a Type 1 Team to a Type 3 organization at 1030 PDT. Unstable wind conditions are expected to have minimal impact on the fire.  However, fire danger indexes indicate potential for possible flare-ups in hotspots.", ,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,K. Hackbar,K. Hackbar,WGBCC,L. McNinch,8/29/04,0,,,,9,,,,,,,,,,,,,,,,,,,,
NV-CCD-3934,Andrew,8/30/2004,1800,Update,Wildland Fire,08/25/2004 1240,Human,Dan Mitchell,3,NV-CCD,Washoe,,"10 miles south of Reno, NV","2,744ACRES",100Percent,8/27/04,,"$1,460,800 ",,,0,0,0,FALSE,FALSE,,,6,,,7,,,22, N/A,,,,N/A,N/A,N/A,N/A, N/A,,,,,N/A,,, N/A,  N/A,4-8 mph,87-97,UPSLOPE,14-Jun," 5 Brush (2 Feet) Grass, brush, pinyon, juniper, Jeffrey pine.","Dust devils were confused with smoke, indicating erratic winds.",N/A,8-Apr,87-97,UPSLOPE,14-Sep,09/01/2004 1800,2744,"$1,480,800 ","Patrol, mopup and continued interaction with the community.",Low,Medium,Containment targets have been met.,," Type 3 IC, Nate Rasner, will assume command of the fire 8/31.", ,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,Dan Mitchell,Dan Mitchell,WGBCC,L.McNinch,8/30/04,1745,,,,10,,,,,,,,,,,,,,,,,,,,
NV-CCD-3934,Andrew,8/31/2004,1800,Final,Wildland Fire,08/25/2004 1240,Human,Nate Rasner,3,NV-CCD,Washoe,,"10 miles south of Reno, NV","2,744ACRES",100Percent,8/27/04,,"$1,462,800 ",8/31/04,1800,0,0,0,FALSE,FALSE,,,6,,,7,,,22, N/A,,,,N/A,N/A,N/A,N/A, N/A,,,,,N/A,,, N/A,  N/A,4-8 mph,87-97,UPSLOPE,12-May," 5 Brush (2 Feet) Grass, brush, pinyon, juniper, Jeffrey pine.",No observed fire behavior.,N/A,8-Apr,84-94,UPSLOPE,15-Oct,09/01/2004 1800,2744,"$1,480,000 ","Patrol, mopup and continued interaction with the community.",Low,Medium,Containment targets have been met.,, None, ,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,Nate Rasner,Nate Rasner,WGBCC,L. McNinch,8/31/04,1800,,,,7,,,,,,,,,,,,,,,,,,,,
NV-DSR-000019,COYOTE SPRINGS,6/30/2004,1600,Initial,Wildland Fire,06/28/2004 1400,Lightning,GREG MARFIL ,3,NV-DSR,CLARK,,30 MILES NORTHEAST OF LAS VEGAS,"1,000ACRES",5Percent,,,,,,0,0,0,FALSE,FALSE,,,,,,,,,, NONE,,,,,,,, ,,,,,NONE,,, ,NONE, mph,,,," 3 Tall Grass (2.5 Feet) PINION-JUNIPER,ANNUAL GRASSES",NONE,NONE,15-Oct,92,SOUTH,7 T0 12 ,,"1,200",,MINITOR FIRE FROM AIRCRAFT,Low,Extreme,VERY LIKELY,, THIS FIRE IS A CONFINE/CONTAIN FIRE IN A PROPOSED WILDERNESS ON THE DESERT NATIONAL WILDLIFE REFUGE.," BLM,USFS,NPS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DICK BIRGER,DICK BIRGER,WGBCC,S. MORAN,6/30/04,1630,,,,,,,,,,,,,,,,,,,,,,,,
NV-DSR-000019,COYOTE SPRINGS,7/1/2004,1600,Update,Wildland Fire,06/28/2004 1400,Lightning,GREG MARFIL ,3,NV-DSR,CLARK,,30 MILES NORTHEAST OF LAS VEGAS,"1,000ACRES",65Percent,7/6/04,,,,,0,0,0,FALSE,FALSE,,,,,,,,,, NONE,,,,,,,, NONE,,,,,NONE,,, ,NONE,16 mph,93,EAST,24," 3 Tall Grass (2.5 Feet) PINION-JUNIPER,ANNUAL GRASSES",SMOLDERING,NONE,15-Oct,90,SOUTH,8-Jun,,"1,200",,MONITOR FIRE FROM AIRCRAFT,Low,Extreme,VERY LIKELY,, THIS IS A CONFINE/CONTAIN FIRE IN A PROPOSED WILDERNESS ON THE DESERT NATIONAL WILDLIFE REFUGE ," BLM,USFS,NPS",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,R.M. BIRGER,R.M.BIRGER,WGBCC,S.MORAN,7/1/04,1615,,,,,,,,,,,,,,,,,,,,,,,,
NV-DSR-000019,COYOTE SPRINGS,7/7/2004,1400,Update,Wildland Fire,06/28/2004 1400,Lightning,Lee Nelson ,3,NV-DSR,CLARK,,30 MILES NORTHEAST OF LAS VEGAS,"1,054ACRES",100Percent,7/7/04,,,,,0,0,0,FALSE,FALSE,,,,,,,,,, None,,,,,,,," Wilderness, desert bighorn sheep and mule deer habitat",,,,,None,,, ,None, mph,,,," 3 Tall Grass (2.5 Feet) Pinion juniper, annual grasses",,"Fire contained, IC changed to FWS ICT3, Lee Nelson.",,,,,,1054,,Monitor fire from aircraft,Low,Extreme,Very likely,, This is a confine/contain fire in a proposed wilderness on the Desert National Wildlife Refuge.," U.S. Fish and Wildlife Service, Bureau of Land Management",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Lee Nelson,Lee Nelson,WGBCC,Sarah Stillwell,7/7/04,1708,,,,,,,,,,,,,,,,,,,,,,,,
NV-DSR-000019,COYOTE SPRINGS,7/13/2004,1400,Final,Wildland Fire,06/28/2004 1400,Lightning,Lee Nelson ,3,NV-DSR,CLARK,,39 MILES NORTHEAST OF LAS VEGAS,"1,054ACRES",100Percent,7/7/04,,,7/13/04,1800,0,0,0,FALSE,FALSE,,,,,,,,,, None,,,,,,,," Wilderness, desert bighorn sheep, and mule deer habitat",,,,,None,,, ,None, mph,,,," 3 Tall Grass (2.5 Feet) Pinion juniper, annual grasses",,Fire controlled,,,,,,1054,,Monitor fire from aircraft,Low,Extreme,Targets met,, This is a confine/contain fire in a proposed wilderness on the Desert National Refuge," U.S. Fish and Wildlife Service, Bureau of Land Management",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Lee Nelson,Lee Nelson,WGBCC,Sarah Stillwell,7/13/04,1513,,,,,,,,,,,,,,,,,,,,,,,,
NV-ECC-028,Mail Summit,6/3/2004,1907,Initial,Wildland Fire,06/03/2004 1155,Under Investigation,Billy Panagopoulos ,3,NV-ELD,Lincoln,,"approx. 41 miles west of Panaca, NV.","1,500ACRES",5Percent,,,,,,0,0,0,FALSE,FALSE,,,,,,,10,0,0, Projected Moderate to High,,,,,,,, no imminent threats observed,,,,,crews,aircraft,, ,"Steep Terrain, 10 outbuildings", mph,,,,"  sage, grass and pinyon-juniper","RH at 1640 hrs was 10%, wind driven runs, erratic winds, areas of dense, continuous, pinyon/juniper",Rapid Fire Growth on the northwest portion of the fire,,,,,,,,"Line Construction on north end of fire, mop-up of previously constructed line",High,Medium,Likely with current resources on order and on scene,, , ,0,0,3,0,0,0,1,6,0,0,0,1,0,0,89,0,BillyP,Sharon Ledford,WGBCC,Sharon,6/3/04,2038,,,,26,,,,,,,,,,,,,,3,60,,,,,
NV-ECC-028,Mail Summit,6/4/2004,1736,Update,Wildland Fire,06/03/2004 1155,Under Investigation,Billy Panagopoulos ,3,NV-ELD,Lincoln,,"approx. 41 miles west of Panaca, NV.","1,500ACRES",5Percent,,,,,,0,0,0,FALSE,FALSE,,,,,,,10,0,0," Incident movement is highly probable on the Northern portion of the Incident due to predicted winds, low RH's, and fuel continuity.",,,,,,,," Cultural Resources, Historic Mining",,,,,,,, ,"No major problems are anticipated. Concerns are for Cultural Resources, extremely Dry 1000 hr. fuels, steep terrain and low relative humidities.",10-32 mph,95,sw,6-8%,  Pinyon-Juniper and Sage,"Interior Torching, and short duration runs",Containment of the slopover on east side,10,95,sw,10,,,,"Continue mopping up and holding eastern flank, protecting cultural resources on the west, south and northern portions of the fire.  ",High,Extreme,Containment is not applicable because fire is being managed under a confined strategy.,," There is high growth potential to the north.Extremely difficult terrain in terms of slope and accessibility. The Incident is being managed under a confined strategy , with the emphasis being placed on Firefighter and Public Safety.", ,1,0,3,0,0,0,1,5,0,0,0,1,8,0,117,0,Billy P.,Raymond Maestes,WGBCC,Sharon Ledford,6/4/04,1920,,,,29,,,,,,,,,,,,,,3,63,22,,,,
NV-ECC-028,Mail Summit,6/5/2004,1701,Update,Wildland Fire,06/03/2004 1155,Under Investigation,Billy Panagopoulos ,3,NV-ELD,Lincoln,,"approx. 41 miles west of Panaca, NV.",627ACRES,5Percent,10/15/04,,,,,0,0,0,FALSE,FALSE,,,,,,,10,0,0," Incident movement is highly probable on the Northern portion of the fire due to predicted winds., low RHs, and fuel continuity",,,,,,,," Cultural Resources, Historic Mining",,,,,,,, ,"No major problems are anticipated. Concerns are for Cultural Resources, extremely Dry 1000 hr. fuels, steep terrain and low relative humidities.",10-32 mph,95,sw,6-8%,  Pinyon-Juniper and Sage,Interior torching and short duration runs ,,15-Oct,90-95,sw,4-9 %,10/15/2004 1200,,,"Contiune moppong up and holding eastern flank, protecting cultural resources on the west, south and northern portions of the fire.",High,Extreme,Fire is being managed under a confinement strategy,06/05/2004 1600," Fire is being managed under a confinemnet strategy, with the emphasis being placed on Firefighter and Public.  ", ,1,0,2,0,0,0,0,5,0,0,0,1,8,0,78,0,K Luttrell,R. Maestes,wgbcc,kl,6/5/04,1720,,,,29,,,,,,,,,,,,,,3,24,22,,,,
NV-ECC-028,Mail Summit,6/6/2004,0,Update,Wildland Fire,06/03/2004 1155,Under Investigation,Billy Panagopoulos ,3,NV-ELD,Lincoln,,"approx. 41 miles west of Panaca, NV.",627ACRES,5Percent,10/15/04,,,,,0,0,0,FALSE,FALSE,,,,,,,,0,0, ,,,,,,,, ,,,,,,,, ,"No major problems are anticipated. Concerns are for Cultural Resources, extremely Dry 1000 hr. fuels, steep terrain and low relative humidities.", mph,,,,  Pinyon-Juniper and Sage,,No significant events today.,,,,,10/15/2004 1200,,,"Monitoring by air, fire being managed with a containment strategy due to fire fighter safety concerns.",High,Extreme,"No control objectives, fire is being managed with a natural containment strategy due to concerns for firefighter safety.",06/05/2004 1600, , ,0,0,0,0,0,0,0,2,0,0,0,1,3,0,11,0,Karla Luttrell ,Raymond Maestes,wgbcc,kl,6/6/04,1600,,,,8,,,,,,,,,,,,,,3,0,0,,,,
NV-ECC-028,Mail Summit,6/6/2004,1600,Final,Wildland Fire,06/03/2004 1155,Under Investigation,Billy Panagopoulos ,3,NV-ELD,Lincoln,,"approx. 41 miles west of Panaca, NV.",627ACRES,5Percent,10/15/04,,,,,0,0,0,FALSE,FALSE,,,,,,,,0,0, ,,,,,,,, ,,,,,,,, ,"No major problems are anticipated. Concerns are for Cultural Resources, extremely Dry 1000 hr. fuels, steep terrain and low relative humidities. This will be the last 209 unless significant activity occurs.", mph,,,,  Pinyon-Juniper and Sage,,,,,,,10/15/2004 1200,,,"De-mob of remaining resources, monitor by air patrol by ground. ",Medium,Extreme,No control targets as fire is being managed with a containment strategy due to fire fighter safety concerns.,06/05/2004 1600, , ,0,0,0,0,0,0,0,2,0,0,0,1,3,0,11,0,Karla Luttrell,Raymond Maestes,wgbcc,kl,6/6/04,1617,,,,8,,,,,,,,,,,,,,3,0,0,,,,
NV-ELD-000297,Riggs,8/11/2004,1558,Initial,Wildland Fire,08/10/2004 1745,Under Investigation,Goldhirsch,3,NV-ELD,Lincoln,,Boulder Wash,"1,018ACRES",65Percent,8/12/04,,,,,0,0,0,FALSE,FALSE,,,,,,,,,, ,,,,,,,, Desert Tortoise habitat & guzzlers,,,,,,,, ,none,3-5 mph,102,S/SW,10%," 5 Brush (2 Feet) Sage, grass, brush ",Some activity over night and this morning on the SW side. The SEATS and Helicopters worked on smokes-- good progress. ,There were a few small smokes easily handeled. ,,,,,08/16/2004 1800,1019,,Finish Line,Low,High,likely ,08/12/2004 1900, , ,2,0,0,0,0,0,2,3,0,0,0,2,10,0,74,0,Goldhirsch,Goldhirsch via phone,WGBCC,Kilea Karlinsey,8/11/04,1645,,,,45,,,,,,,,,,,,,,5,24,,,,,
NV-ELD-000297,Riggs,8/12/2004,1900,Final,Wildland Fire,08/10/2004 1745,Under Investigation,Goldhirsch,3,NV-ELD,Lincoln,,Boulder Wash,"1,118ACRES",100Percent,8/12/04,,,,,0,0,0,FALSE,FALSE,,,,,,,,,, ,,,,,,,, ,,,,,,,, ,none, mph,,,," 5 Brush (2 Feet) Sage, grass, brush ",,,,,,,08/16/2004 1800,1019,,"monitor, all resources are off the fire, this will be last report",Low,High,,08/12/2004 1900, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Karla Luttrell,Raymond Maestes,wgbcc,kl,8/12/04,1900,,,,,,,,,,,,,,,,,,,,,,,,
NV-ELD-174,Chrome,7/8/2004,2100,Initial,Wildland Fire,07/08/2004 1030,Lightning,Bolen,3,NV-ELD,White Pine,,45 miles NW of Ely Nevada,"1,500ACRES",20Percent,,,,,,0,0,0,FALSE,FALSE,,,,,,,,,," wind gusts to 54 mph today, per RAWS data. If any weather event occurs expect extreme fire behavior and large spread",,,,,,,, ,,,,,,,, ,,2 mph,68,variable,21,  PJ/sage,extreme,,,,,,,,,anchor and flank,Extreme,Extreme,,07/15/2004 0800, , ,5,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,Karla Luttrll,Dave Henson,WGBCC,kl,7/8/04,2116,,,,,,,,,,,,,,,,,,,,,,,,
NV-ELD-174,Chrome,7/9/2004,1600,Update,Wildland Fire,07/08/2004 1030,Lightning,Bolen,3,NV-ELD,White Pine,,45 miles NW of Ely Nevada,"4,138ACRES",50Percent,,,,,,0,0,0,FALSE,FALSE,,,,,,,,,, dependant on weather,,,,,,,, sagegrouse habitat,,,,,,,, ,"high winds, long range spotting",20 mph,82,SW,9,  PJ/sage,extreme,closure of Ruby Marshes Road,15-25,84-94,sw,15-Oct,,,,direct and indirect attack on west side of fire,Extreme,Extreme,,07/15/2004 0800, Successful burnout. Expected transition to Type II team 7/10 , ,6,0,3,0,0,1,1,1,0,4,0,6,24,1,237,0,Karla Luttrell,William E. Dunn,wgbcc,kl,7/9/04,1915,,,20,59,,,,,,,,,,,,,,10,53,95,,,,
NV-ELD-174,Chrome,7/10/2004,1900,Update,Wildland Fire,07/08/2004 1030,Lightning,Bolen,3,NV-ELD,White Pine,,45 miles NW of Ely Nevada,"5,000ACRES",50Percent,7/12/04,,,,,0,0,0,FALSE,FALSE,2,,,,,,,,, Potential for West side of fire to move into worse terrain- then flats for add acreage,,,,,,,, CA Historic Trail - Sage Grouse Habitat -  Pony Express Trail,,,,,2 IHC's,Air Support - P3's SEATs in early A.M.,Overhead - STLC, ,"high winds, low rh, steep slopes & continious dry fuels impair control",10-12 mph,82,SW,10-Jun,"  PJ/sageFM 25 Mine Leaches Area","Extreme, high winds Gusts 30 mph wind driven","N-NE push, fire held @Ruby Marshes Rd.  Rd. Closed",15,85-87,SSW,15-Nov,07/12/2004 1800,6000-8000,,"hold fire @ Ruby Marsh Road, contain fire to West",Extreme,High,"increasing resources better idea of potential on average, will make a good plan for control",07/15/2004 0800, , ,8,0,3,0,0,1,2,1,0,4,0,6,55,1,318,0,Eric Ellis,Raymond Maestes,WGBCC,EICC,7/10/04,2015,,,20,89,,,,,,,,,,,,2,,10,73,124,,,,
NV-ELD-174,Chrome,7/11/2004,1700,Update,Wildland Fire,07/08/2004 1030,Lightning,Muir,2,NV-ELD,White Pine,,45 miles NW of Ely Nevada,"4,500ACRES",80Percent,7/13/04,,"$400,000 ",,,1,1,0,FALSE,FALSE,,,,,,,,,, Low Potential,,,,,,,, Sage Grouse Habitat.  Deer winter range.,,,,,,,, ,Unburned islands - if they burn has potential to cause spotting outside control lines.,3-7 mph,85,SSW,10,"  PJ/sage","Smoldering, creeping in morning with isolated single tree torching in afternoon.","Good progress on mop-up, Ruby Marsh Rd reopened.",3-5 Gust15,87,SSW,10,07/14/2004 2000,4500,"$700,000 ","Continue mop-up.Begin to rehab dozer lines.",Low,High,Very likely,," Rowdy Muir's Type 2 Team took over 07/10/04 2000.Change in acreage due to recalculation of fire area.", ,8,0,3,0,0,1,2,1,0,6,0,4,76,1,329,0,Doug Brown,Rowdy Muir,WGBCC,EICC,7/11/04,1840,,,20,89,,,,,,,,,,,,2,,25,62,124,,,7,
NV-ELD-174,Chrome,7/12/2004,1830,Update,Wildland Fire,07/08/2004 1030,Lightning,Muir,2,NV-ELD,White Pine,,45 miles NW of Ely Nevada,"4,500ACRES",90Percent,7/13/04,,"$814,000 ",,,2,2,0,FALSE,FALSE,,,,,,,,,, Low potential.,,,,,,,, ,,,,,,,, ,Unburned islands - if they burn has potential to cause spotting outside control lines.  Sixteen miles of dozer line needs to be rehabed.,10-14 G20 mph,88,SW,10,"  PJ/sage",Hot spots continued to become active in the afternoon.  Short runs observed in unburned islands.,Good progress on mop-up and began rehab on Divisions A & Z.,7-10 G 18,89,SW,10,07/14/2004 2000,4500,"$1,200,000 ",Continue to mop-up.  Rehab dozer lines.,Low,High,Very Likely.,07/13/2004 0800, , ,8,0,3,0,0,1,2,5,0,3,0,6,109,3,406,0,Doug Brown,Rowdy Muir,WGBCC,EICC,7/12/04,1850,,,41,161,,,,,,,,,,,,3,,31,47,119,,,4,
NV-ELD-174,Chrome,7/13/2004,1740,Update,Wildland Fire,07/08/2004 1030,Lightning,Muir,2,NV-ELD,White Pine,,45 miles NW of Ely Nevada,"4,500ACRES",90Percent,7/13/04,,,,,3,0,0,FALSE,FALSE,,,,,,,,,, ,,,,,,,, ,,,,,,,, ,Unburned islands ,4-10 G 20 mph,86,SW,14,"  PJ/sage",creeping/smoldering with isolated single tree torching well within the interior,"good progress on mop-up, completed rehab of dozer line",7-10 G 18,84,SW,17,07/14/2004 2000,4500,"$1,500,000 ",mop-up and patrol,Low,High,,07/13/2004 0800," isolated thunderstorms anticipated after 1300, initially dry, becoming wet after 1500.  Transition to Type 3 organization at 0700 on 7/14/2004", ,8,0,1,0,0,1,2,3,0,1,0,9,95,3,341,0,Doug Brown,Rowdy Muir,WGBCC,EICC,7/13/04,1813,,,22,129,,,,,,,,,,,,3,,22,46,117,,,2,
